"","Period","Gini_tinc","Log_SD_tinc","Log_Diff_tinc","Gini_texp","Log_SD_texp","Log_Diff_texp","Gini_wage","Log_SD_wage","Log_Diff_wage","Gini_energy","Log_SD_energy","Log_Diff_energy"
"26","1979M02",0.308268216246145,0.607916322494533,1.60170650859137,0.336048480901059,0.676720615937611,1.59544017242269,0.331538326534712,0.678332349223389,1.85105794642399,0.317097897688834,0.626274606020978,1.5268124909078
"27","1979M03",0.352739374992896,0.686321701617806,1.78454479199132,0.388089578857932,0.738862448445774,1.94772995473723,0.38309271158309,0.764812745839876,1.99023536920565,0.339040074303064,0.666897628721142,1.57141790841515
"28","1979M04",0.324080372868413,0.62418170602902,1.67726731717855,0.357338281941581,0.677479853543007,1.70457644885949,0.353363001214738,0.706634557229124,1.88033369986174,0.322752665792105,0.616148878839519,1.54467275307562
"29","1979M05",0.319835585868497,0.652296475310818,1.69779555702614,0.358932047944352,0.697486093147292,1.78656311173011,0.354415062621103,0.727680690681838,1.91587039182882,0.314504625228884,0.632636517871715,1.48729881113595
"30","1979M06",0.30277050859246,0.601966977853829,1.62463009268694,0.33350451161892,0.654544415463332,1.68260324596873,0.331070807744048,0.676541074251847,1.86439606437417,0.346134037979587,0.637953249121923,1.51957565070111
"31","1979M07",0.305307385205613,0.612495387623328,1.62977453910554,0.338945520230298,0.661655470035141,1.73424871205387,0.332433489069624,0.707029379979153,1.84113340525464,0.337739600886699,0.642042540798974,1.57747819116191
"32","1979M08",0.330305285482472,0.678570717003342,1.76379696163105,0.35611809674594,0.688786515511386,1.82325856616995,0.353339899930561,0.74769476463646,1.98888896978241,0.336275036870361,0.707872832054639,1.57855848934028
"33","1979M09",0.327951666557619,0.626798967794271,1.7051409095916,0.343115819025045,0.645998724796247,1.62091176575266,0.357161246195284,0.721253053273255,1.91247317700662,0.347398593909259,0.70955578945282,1.70490734580401
"34","1979M10",0.319579036986919,0.614461543758027,1.6633252358798,0.337279042604848,0.653347011963216,1.69248064067532,0.341812733686525,0.6794001322546,1.8082235646728,0.351654424419768,0.693015700196388,1.5475037898346
"35","1979M11",0.313349139237551,0.604901946054269,1.52359807954015,0.317359559294378,0.597090362514541,1.53500693673354,0.34729825389963,0.694836218931336,1.72797945252453,0.352830098979755,0.667103428131708,1.51271785713955
"36","1979M12",0.366309631175236,0.739552847279967,1.83966315249734,0.415919232171416,0.769655210963944,1.86735384749027,0.394367687918632,0.808167834384137,2.05093955282414,0.373122636637609,0.780041108956775,1.60841566051106
"37","1980M01",0.321761897810025,0.654979831117151,1.72144894633777,0.350706335798559,0.686727020365083,1.77047198163092,0.356424870889107,0.742082286779591,1.96218155770969,0.343946355052608,0.644846429478668,1.52633618630846
"38","1980M02",0.327963973768741,0.638955595975451,1.79013951335707,0.334814066715549,0.662636038690442,1.75289627937744,0.340706514752991,0.69999065370102,1.92260155227147,0.297241071183699,0.618220856794064,1.39384688638486
"39","1980M03",0.325312370900622,0.6259966886382,1.70721776735147,0.341318766089863,0.654249976315739,1.78334827990921,0.35826622662489,0.706368813922672,1.91177405673839,0.280495204780535,0.538539435328902,1.30909683466946
"40","1980M04",0.322486325090494,0.644592082300281,1.64768603468423,0.355015747318307,0.666466124632425,1.77747770852397,0.355889283255055,0.722460627903227,1.87743028883079,0.32947991855646,0.604767353261128,1.44426711613032
"41","1980M05",0.331438005172591,0.648115965903425,1.75265840335487,0.372560274447142,0.701562667812714,1.79598809800853,0.371627439757662,0.774695859041566,1.97430442415586,0.306308372556983,0.596200474916857,1.42420678242735
"42","1980M06",0.314444491736241,0.630251689885925,1.72275178472099,0.349362916355322,0.673702517065958,1.7889868328324,0.345581603561294,0.709384595717708,1.93838851064059,0.349406599507557,0.617402066896286,1.4782115045615
"43","1980M07",0.311103523409093,0.63702340683382,1.71421304663788,0.32710273774053,0.660873337471311,1.77916726833735,0.340811327109072,0.723723379195465,1.94734572552386,0.355047633644241,0.651285960139744,1.62204608929541
"44","1980M08",0.331782333580922,0.664370486201454,1.7269606230427,0.336232206731514,0.655901180744567,1.72577177784212,0.360140738515256,0.804914974718306,1.94718222483401,0.329822374053638,0.626640309647242,1.42156623883495
"45","1980M09",0.308740891950553,0.657508761815856,1.64247334534462,0.332728479881331,0.624209808926491,1.52253091853495,0.335436131110528,0.727308887277121,1.78633805605721,0.328259451328307,0.642754662694075,1.4535904111014
"46","1980M10",0.337770598469036,0.667785255409148,1.67124434072968,0.324706757956944,0.628347736901244,1.6624347987442,0.372423939145885,0.76882873009873,1.87741981539491,0.381582902764608,0.713254020018522,1.60002498575817
"47","1980M11",0.307103504183154,0.577057282465538,1.50260614952633,0.306135775214764,0.562071422091653,1.38679130314058,0.337883318018955,0.646479451320416,1.69454073720074,0.275133002233856,0.541694276545034,1.31567031904365
"48","1980M12",0.321253313388887,0.624980116378038,1.70993851671741,0.375143998933053,0.760041012419101,1.85153906444968,0.350441204402614,0.726281918722018,1.93265408154195,0.367983784055567,0.842946086071302,1.70886796329152
"49","1981M01",0.330899818696389,0.611461776979821,1.5991716224619,0.357940230196103,0.651587369274943,1.68104509814235,0.368163035088189,0.700459737769119,1.83824184133947,0.330012709311698,0.610063121033957,1.45580481837236
"50","1981M02",0.322399637763873,0.585080268075148,1.5111858018712,0.344649483574132,0.658903514350437,1.65579813840432,0.350278398378716,0.659026305972849,1.69919325825505,0.408288873489313,0.691833947197261,1.53283434929454
"51","1981M03",0.312583814437492,0.577876183458371,1.53918021332699,0.324608541640689,0.613810720089866,1.65757186432457,0.351194227666095,0.685078257016216,1.77587067017352,0.324012146942799,0.61591678739628,1.4152811758591
"52","1981M04",0.331333549170621,0.638622338152452,1.72727958376378,0.352826959467198,0.666664882317287,1.72621733240493,0.367419149134625,0.747240881625492,1.98034702433485,0.305851697227306,0.611962077801399,1.51593153386724
"53","1981M05",0.337004721710941,0.664340689566904,1.6975944181615,0.347554216949308,0.654524293802358,1.73143863156154,0.371187327359244,0.754248725665975,1.91474531565505,0.314231640307947,0.611346676658602,1.40935945615171
"54","1981M06",0.30837092889842,0.596560848397594,1.62141732944949,0.330095916855998,0.615724412039105,1.55278521384025,0.347120499725019,0.712925560237522,1.8855749968973,0.300358676599871,0.563667575810138,1.34724137643521
"55","1981M07",0.318110448242366,0.622723074213163,1.62108528260567,0.338774864941719,0.649722566029593,1.69734965280945,0.355186380150139,0.727770672338925,1.91956172843614,0.330232123727571,0.607176525297075,1.48525407548978
"56","1981M08",0.329201723946674,0.666828560552486,1.6079677276299,0.350485096215024,0.65509127942903,1.70434766396787,0.358842254087146,0.742392115096144,1.84285295635788,0.322195913770776,0.598710239319364,1.44842381404037
"57","1981M09",0.363194831384959,0.661245095726554,1.66758209821395,0.355187329667454,0.652534443328586,1.72068066479665,0.382270598364515,0.735823888095362,1.8797522138889,0.327266712623895,0.641458839191867,1.47602872081212
"58","1981M10",0.345897808444766,0.650781089689744,1.75915378076653,0.328006894623939,0.642445242336714,1.67780758722674,0.379908744514426,0.756901640029901,1.990918365723,0.350106886272625,0.640318415440289,1.49476848733361
"59","1981M11",0.321466182346988,0.621685830115276,1.55236520597294,0.33172040058286,0.628869128611524,1.65713937247217,0.354906381556098,0.708922116941085,1.7460083652609,0.347604425801368,0.58342888156975,1.55453234744106
"60","1981M12",0.312174430102336,0.579118565482543,1.46184508554118,0.334868546390157,0.650048284615849,1.62840741374228,0.334589145912786,0.641003101544922,1.68525400525418,0.384823850763994,0.708105097308032,1.71749360930429
"61","1982M01",0.32595743458527,0.624361333206936,1.60559411868428,0.339797871432704,0.628855790302075,1.64547730787976,0.359687816564614,0.703637829952914,1.82337779934487,0.351322648274069,0.631548029357737,1.67518880368436
"62","1982M02",0.32679724204791,0.635495317178557,1.63992985015925,0.342247299888389,0.63526957511145,1.60574357418744,0.35986010651535,0.788665663096857,1.89661959098379,0.33382804851551,0.64637258060014,1.47214006412266
"63","1982M03",0.327578620412243,0.627963171541937,1.6535045693593,0.356104407355487,0.65887633115724,1.68503211142139,0.357690110945333,0.711404898907103,1.87461352210878,0.316462584993919,0.600646685248107,1.44940775157562
"64","1982M04",0.344072754361992,0.628956485957906,1.59762656367785,0.348169618381187,0.629235495814791,1.61863573917734,0.379144067177421,0.734226213514957,1.85252741844671,0.305832759676736,0.619878666335242,1.33639365401412
"65","1982M05",0.333606071429626,0.634987017173565,1.6354405275336,0.360103627324515,0.643574235850385,1.64479829964451,0.365800410348148,0.713797923602355,1.86618172125198,0.290877974557029,0.58475815544325,1.37783506282611
"66","1982M06",0.328201935173479,0.628059356381493,1.61857698868551,0.328919623576602,0.632138132767518,1.64021133133333,0.363937192849144,0.710781147065178,1.8206751330593,0.312759753971817,0.613733085938767,1.32334466824883
"67","1982M07",0.30730770517292,0.592826712445405,1.57886936154397,0.362108086717901,0.650362692413934,1.58613077990696,0.342383331627869,0.689104036415764,1.83072529167748,0.304332330788363,0.597963155421674,1.39676745378899
"68","1982M08",0.336535808496559,0.630240898670582,1.66825956067809,0.356073424448901,0.667036860451281,1.6743037167277,0.370178407485426,0.714110324868212,1.89839248360681,0.305085191785896,0.598955977454718,1.45772380056067
"69","1982M09",0.332506259337823,0.64400461470942,1.71749204565517,0.326388495262301,0.623369163214659,1.63016723201081,0.363100308310383,0.736297490308141,1.93694244009412,0.298933975327982,0.587611646799446,1.39712963973586
"70","1982M10",0.372715766578613,0.636287124837734,1.6118843397178,0.350725261944512,0.639972903110542,1.66348734519791,0.390007467578771,0.715599327787213,1.80479911654834,0.35843091994831,0.607554139762982,1.37981483929136
"71","1982M11",0.318232011452427,0.622308588510913,1.64619730565517,0.346860905133648,0.661333497337631,1.74653196975676,0.354626659922507,0.768066111559411,1.90559991251388,0.329277708391102,0.626807282729005,1.43252397204647
"72","1982M12",0.339707787495545,0.639888003452467,1.69523425859428,0.364101282331779,0.698654079224909,1.78133854615371,0.373615345326386,0.791790090984672,1.88311402508525,0.367399462211447,0.649469316146633,1.58631509186297
"73","1983M01",0.319537656710059,0.611416923090127,1.60998278437053,0.330677055183202,0.60880134231007,1.59839453298967,0.355449702581344,0.696279011073129,1.82380599507704,0.312628534900491,0.57471820337547,1.34945041652678
"74","1983M02",0.333403475753747,0.729135196320751,1.57184068649317,0.327635014922263,0.61784487906326,1.56908319542272,0.367499180800911,0.830867466489998,1.78203599373756,0.310125720499516,0.607949612071396,1.35452666948538
"75","1983M03",0.345076038345942,0.661819002402859,1.70216090627712,0.347010824177703,0.653183357016002,1.6545669479392,0.375281510541199,0.740380796796048,1.93758646238719,0.296100594671827,0.65244107523731,1.46253285430695
"76","1983M04",0.333252675630184,0.63847123515481,1.66824794602035,0.342948383885729,0.642600970819329,1.63138607555694,0.368599041632459,0.728569688634556,1.94137077115519,0.262529621999038,0.542068968394513,1.23969506030632
"77","1983M05",0.333011615145615,0.614192448074293,1.60124097993675,0.342536650796225,0.644365363634849,1.63560253075701,0.369673300307067,0.711123702098953,1.84094367324867,0.293960950047101,0.580720056559684,1.39726694652727
"78","1983M06",0.341572331189893,0.648881381964713,1.67139218852296,0.351488544343443,0.666220431636982,1.62079639244101,0.367142541561718,0.727040297690735,1.86472936741994,0.295232877114947,0.617939395320951,1.47335307524199
"79","1983M07",0.335494909389784,0.64464496750268,1.7527666458525,0.349625130618682,0.677879260960115,1.83138825132926,0.367278182305613,0.733170778244181,1.96186180630598,0.275119878775033,0.568087788125418,1.32339224159988
"80","1983M08",0.326560987716688,0.632272314497057,1.6384305983918,0.337760536507535,0.631939244469447,1.62012243192769,0.365745124077655,0.727914756712645,1.86041976643053,0.299511658702739,0.602445586588122,1.40076870014396
"81","1983M09",0.339139942706066,0.646092375698913,1.60466504911431,0.338196858073813,0.632116019152176,1.57537633232108,0.379471509422765,0.73874170018044,1.86511630476521,0.321791318134208,0.594545587032978,1.43430744379419
"82","1983M10",0.335452815458103,0.632937891853332,1.68071938198268,0.347338598976196,0.651416291798945,1.62374707464767,0.374047132679994,0.732145470972284,1.9152500401945,0.322829414518566,0.634252821243822,1.56431458981928
"83","1983M11",0.346437775125407,0.677375706806136,1.70900587281169,0.367336640673284,0.686804247451977,1.74688612756819,0.383132845438691,0.764029013531211,1.93973519238328,0.3710940762078,0.669695390404067,1.61945793692109
"84","1983M12",0.322284188962179,0.629323789184992,1.60910329999331,0.350916280301592,0.672111166417449,1.73549340657207,0.361598795213251,0.718938738460071,1.85790690419917,0.366840784495782,0.670846129225798,1.54558039686338
"85","1984M01",0.344234326585298,0.69325747672645,1.84379855510173,0.353226927651781,0.702157331784098,1.79818265249075,0.383959555743728,0.793016169976265,2.14404060656176,0.338651087014213,0.657684719610622,1.54825944451737
"86","1984M02",0.329499910346962,0.659400008612159,1.7285686725884,0.340518165598129,0.667997191558193,1.7323729428702,0.358706988655634,0.76778676741865,1.92766894054312,0.321428441992605,0.576207410332306,1.38817449940419
"87","1984M03",0.363014395020112,0.68606468852361,1.86636628475966,0.366448942842729,0.708206482741839,1.80808012888555,0.390242643040051,0.768967033033504,2.09788391383917,0.272100444147503,0.537814741773929,1.23596422838581
"88","1984M04",0.347237958905249,0.782967713024325,1.86147138369065,0.387120176314167,0.736014206683365,1.9908514400578,0.388474919543833,0.879927292913028,2.16803949492532,0.282205044735528,0.579992409146461,1.30173373429231
"89","1984M05",0.34682752578154,0.682692735062099,1.75787420328057,0.399239716173775,0.714456903435539,1.86653717458342,0.387513577587742,0.771985983340583,2.00351356516575,0.28776685242697,0.589243598906392,1.36478278691315
"90","1984M06",0.352099818013769,0.793383519113993,1.76953134191493,0.392633227750607,0.73583895433827,1.88610137268677,0.393822922672884,0.876029712935132,2.06021196671993,0.303833579820358,0.597538910679995,1.4675037961221
"91","1984M07",0.366798410497241,0.706957331881894,1.87951573614632,0.385198496696586,0.745801403145767,1.93165136797939,0.399243947695937,0.790887669270624,2.09566463085598,0.345034185875041,0.700594851435195,1.46772954653628
"92","1984M08",0.332792430575139,0.686152474867346,1.76648854441987,0.345641753192129,0.688619726551203,1.80475369594085,0.364115085678091,0.769569763825692,2.02448400869106,0.320215373628897,0.610588949567547,1.34257535624513
"93","1984M09",0.339428294555188,0.677936400400942,1.8648633225509,0.356475771911099,0.695226494612253,1.84484756184143,0.375140316756829,0.807595158721654,2.14556189182599,0.326965164456725,0.609108496070818,1.4487733944861
"94","1984M10",0.323200121799557,0.665207234557501,1.67224629390903,0.356003644257976,0.706411448617903,1.82822630322611,0.35219868280773,0.750372885256591,1.93531151794853,0.339038673291672,0.609102371287503,1.4071780390913
"95","1984M11",0.364115674793211,0.713974368060564,1.87228469422837,0.37420203908735,0.728528411572084,1.88372984632215,0.403561960629612,0.808256356958173,2.08593738764626,0.339637866554446,0.619332798113207,1.49751657417229
"96","1984M12",0.364296455301326,0.694507478937372,1.82851453513303,0.395596130046947,0.746576900756942,1.90168657059931,0.403623234122947,0.787132856740396,2.0492523144973,0.353700227742049,0.660150415769996,1.56368353265629
"97","1985M01",0.349390259838967,0.688623422572403,1.8370422693728,0.355912732489772,0.687298338577078,1.72565256970656,0.389252831895339,0.862293521935497,2.11859166332098,0.314125390357545,0.633309193479514,1.44244125630314
"98","1985M02",0.361617821632902,0.702472822172233,1.94935885404846,0.356216026114539,0.702121027342385,1.81482178819833,0.396614049556616,0.79339960335852,2.18641584635848,0.314569991893761,0.561151708915606,1.34601442968137
"99","1985M03",0.35622853292466,0.869886995787724,1.89842212891279,0.370178560335969,0.69622146933255,1.73602183582216,0.387706379517052,0.936631841673607,2.16713632269976,0.306267007919561,0.655385635593925,1.38359271736083
"100","1985M04",0.371579734602416,0.718217543469007,1.9063306074325,0.388276808250005,0.738693049148712,1.8490423179275,0.408451767698714,0.843786608142001,2.19422594597164,0.257268955298012,0.500379720087199,1.23301359661048
"101","1985M05",0.365303799496268,0.70347059473118,1.91900633831537,0.376011882376994,0.719173252938161,1.86236203632017,0.401353279959283,0.835094291963378,2.17045644628915,0.290190492757198,0.61365907872929,1.37766855188287
"102","1985M06",0.372236764547208,0.698337599446427,1.8983684904513,0.390135523427214,0.726935097227052,1.83418641997497,0.409956276535836,0.791281626120567,2.13549513558008,0.280142508083174,0.586744384015735,1.3797181174379
"103","1985M07",0.347820297046784,0.674661426813127,1.77554194832336,0.358817327053653,0.688456118299173,1.82570420750084,0.384819299002212,0.772323007984041,2.0548405461027,0.323288857556542,0.646220070009514,1.46089405595884
"104","1985M08",0.349469431514752,0.790489535953594,1.86830563105877,0.37466656268668,0.731950310977334,1.84272955242235,0.386124260004314,0.876932075447131,2.11935529696445,0.314676010628599,0.595403874118814,1.45433780941826
"105","1985M09",0.3533695526622,0.714807264871709,1.94258898405053,0.365629091464089,0.708949241814907,1.82734518262532,0.388548599276881,0.81650325646701,2.22095606684943,0.291096846213944,0.552124260751788,1.28813286901288
"106","1985M10",0.372134611044845,0.812884307275938,1.95304868812221,0.373871795869658,0.728572213309831,1.92725615123348,0.400618737736672,0.89119284405049,2.20340446470654,0.335243019557219,0.652297263355978,1.49029112691151
"107","1985M11",0.370168095365237,0.739084883471825,1.89651894619503,0.375764395931248,0.747653648530143,1.8834316405037,0.402367872350868,0.831998233055808,2.13266231513457,0.357569917840639,0.65610284911675,1.65657110257256
"108","1985M12",0.334275920670229,0.663418080131572,1.78125783070941,0.355424188100777,0.703089648097305,1.85573285654796,0.371129007324042,0.860030394059643,2.01073773980831,0.339317538983235,0.646245773695973,1.58982717306226
"109","1986M01",0.344700055004222,0.773876778986766,1.79686101022919,0.360430444962811,0.680502530833235,1.81689150943789,0.324546117913813,0.813373119571509,1.85192188474408,0.334617585053356,0.623318686297175,1.53748863591281
"110","1986M02",0.357615349868008,0.734051542961806,1.81382044287217,0.386604916519142,0.714040073720887,1.76745981417094,0.354383637322474,0.826478690612784,1.98303864899721,0.301007478180956,0.567039102916681,1.39278859941567
"111","1986M03",0.379764943403353,0.717181988931043,1.80214847626307,0.377536465822671,0.701743371164909,1.75287664168449,0.3717946325407,0.926726737308544,2.03685512635496,0.29399186759255,0.600644556005079,1.39930409364096
"112","1986M04",0.367388736235192,0.711426164791991,1.93407992540695,0.367594894110783,0.708256347948142,1.78839837210638,0.33946063647088,0.813025359907016,1.87390464274551,0.2696618513911,0.597173903764012,1.26466439277517
"113","1986M05",0.387630167191916,0.751153388977738,1.98291576746067,0.40281079325337,0.753389984785195,1.92882135294094,0.34898231072753,0.80807418609895,1.74106746976015,0.290868641104522,0.582660607537855,1.41090148705676
"114","1986M06",0.376114748451183,0.717736525255593,1.85649967299158,0.397097724348942,0.757192118105972,1.89748326295468,0.342426766052643,0.781021278945135,1.7158405588487,0.316033254064151,0.616462522912393,1.44462558727606
"115","1986M07",0.377722494084509,0.747423948805621,2.00886655445349,0.3908796500811,0.752974880692604,1.98011619028622,0.336409790989163,0.815318497523424,1.86821517225211,0.306053219646374,0.662691440941399,1.44598990022752
"116","1986M08",0.395379551204459,0.79754925445439,2.0447754866675,0.39953528574968,0.755713440844132,1.96178862853558,0.363790813136429,0.819253770650902,1.83203277402509,0.293409107832574,0.559335261347796,1.32553016526037
"117","1986M09",0.374870348095263,0.716020766479414,1.87476473707616,0.369359115177483,0.709457594717802,1.83406614612219,0.332579961698359,0.83511874788363,1.72503581412292,0.337185526309838,0.618966763084389,1.40876488210831
"118","1986M10",0.365104560116525,0.734385538013898,1.92536425709818,0.375976703859597,0.71632383708193,1.82599950542973,0.342563381258852,0.853332098456143,1.95109926295809,0.332446468452697,0.631252994764456,1.52381638177519
"119","1986M11",0.378152699720222,0.741008859378054,1.91665162575376,0.394634939982631,0.767688155787646,2.06263076090538,0.342936079540297,0.826690147977776,2.00753373438133,0.324024440467281,0.601176508645623,1.45184351427788
"120","1986M12",0.410662810095758,0.770729131679338,1.86811703356919,0.36248636958328,0.724129960769599,1.88709740947156,0.361574274027459,0.870513987079923,2.0565743053386,0.35677994925824,0.66313917358394,1.56772644595512
"121","1987M01",0.394771604325863,0.76147024459029,1.99068902788241,0.38893137235406,0.752652830423582,1.93483970269643,0.402777767533027,0.886120786497763,2.20405556246331,0.304478885876755,0.56238165517984,1.37425181172831
"122","1987M02",0.353753494442082,0.734950887656093,1.79558345682461,0.358714783497959,0.698738548190689,1.72395315675966,0.340524010097434,0.864165942254106,1.74390905644412,0.299990869135454,0.573691241280779,1.39578730006161
"123","1987M03",0.401033510989998,0.760637315951622,2.01098214014245,0.386724163910687,0.72960656791807,1.88847600733982,0.369878109152426,0.836953118765644,1.98605669610847,0.276914120537927,0.532480667868065,1.27289341068481
"124","1987M04",0.386008787920524,0.753476650668932,1.97947970798317,0.369165068104894,0.704662433938677,1.84808053247494,0.375176062488167,0.92594957984198,1.9251852248737,0.291322737802662,0.558255582159243,1.39120597669397
"125","1987M05",0.362715184841216,0.716680848600321,1.9124712602943,0.407415878738573,0.735645606297785,1.91159542180676,0.336906589396285,0.86846740724157,2.05157098823682,0.282172995505375,0.682311900917837,1.40381279617279
"126","1987M06",0.37107077766716,0.728547692588622,1.90186836014701,0.371290795530501,0.710126008267831,1.763106213354,0.372538221136255,0.919872488755022,2.08034994310854,0.314788567284073,0.591222625386005,1.31948514370913
"127","1987M07",0.376263832901447,0.732890169181987,1.97095714375646,0.368938627473027,0.71407484503221,1.84784485983447,0.361075178793931,0.867660846852965,1.99424000549011,0.308552329761565,0.563670834053833,1.27685931953753
"128","1987M08",0.364262377227075,0.726310770140233,1.93912347182241,0.377212584721011,0.729535094003578,1.89695085988274,0.326729004887288,0.813450379156682,1.9168881591826,0.307171857102689,0.587788708199088,1.39793131293644
"129","1987M09",0.4378344044911,0.77271571187691,2.01231758865553,0.379974046955195,0.746326598702954,1.97536670141811,0.394976707107117,0.770801120103584,1.73423548960547,0.317247341458055,0.57294766431046,1.41691975811082
"130","1987M10",0.404277366693721,0.75643768710653,1.95368640940722,0.404483374250775,0.772729490330433,2.00582097134946,0.352334648241089,0.857595684469014,1.87597854387336,0.328650408320768,0.595769068060569,1.48193715462753
"131","1987M11",0.39261053651764,0.758363474470532,1.99311545192238,0.380839290764007,0.737106014609498,1.88832213654023,0.34836010381105,0.835519834661953,1.89821241792161,0.354807992932293,0.645932967156536,1.50552040369443
"132","1987M12",0.381025924286897,0.785747985914618,2.03622293267252,0.464228470122241,0.810633653228317,2.10765171260905,0.344556457658609,0.895805777940131,1.93351607897311,0.325324328565274,0.595747174322081,1.43407788634893
